timestamp,model_name,serving_pool,desired_replicas,ready_replicas,max_batch_size,concurrency_limit,queued_requests,kv_cache_used_gb,health_state
2026-04-01T11:30:00Z,chat-small-8b,shared,2,2,16,64,11,8.95,normal
2026-04-01T11:30:00Z,chat-mid-34b,serving,3,3,12,72,7,40.8,normal
2026-04-01T11:30:00Z,code-assist-15b,shared,2,2,14,56,19,21.91,normal
2026-04-01T11:30:00Z,vision-chat-12b,serving,2,2,8,32,12,52.41,normal
2026-04-01T11:30:00Z,embed-small,shared,2,2,64,256,8,9.17,normal
2026-04-01T11:30:00Z,reranker-3b,shared,1,1,48,96,13,4.82,normal
2026-04-01T11:30:00Z,batch-summarizer-7b,training,1,1,24,48,10,8.47,normal
2026-04-01T11:45:00Z,chat-small-8b,shared,2,2,16,64,13,17.72,normal
2026-04-01T11:45:00Z,chat-mid-34b,serving,3,3,12,72,9,52.42,normal
2026-04-01T11:45:00Z,code-assist-15b,shared,2,2,14,56,11,32.58,normal
2026-04-01T11:45:00Z,vision-chat-12b,serving,2,2,8,32,8,36.49,normal
2026-04-01T11:45:00Z,embed-small,shared,2,2,64,256,13,7.6,normal
2026-04-01T11:45:00Z,reranker-3b,shared,1,1,48,96,11,2.93,normal
2026-04-01T11:45:00Z,batch-summarizer-7b,training,1,1,24,48,15,7.64,normal
2026-04-01T12:00:00Z,chat-small-8b,shared,2,2,16,64,7,12.88,normal
2026-04-01T12:00:00Z,chat-mid-34b,serving,3,3,12,72,9,63.41,normal
2026-04-01T12:00:00Z,code-assist-15b,shared,2,2,14,56,11,28.81,normal
2026-04-01T12:00:00Z,vision-chat-12b,serving,2,2,8,32,11,47.68,normal
2026-04-01T12:00:00Z,embed-small,shared,2,2,64,256,13,10.22,normal
2026-04-01T12:00:00Z,reranker-3b,shared,1,1,48,96,7,4.98,normal
2026-04-01T12:00:00Z,batch-summarizer-7b,training,1,1,24,48,16,8.36,normal
2026-04-01T12:15:00Z,chat-small-8b,shared,2,2,16,64,15,12.76,normal
2026-04-01T12:15:00Z,chat-mid-34b,serving,3,3,12,72,21,93.88,normal
2026-04-01T12:15:00Z,code-assist-15b,shared,2,2,14,56,15,35.27,normal
2026-04-01T12:15:00Z,vision-chat-12b,serving,2,2,8,32,4,23.99,normal
2026-04-01T12:15:00Z,embed-small,shared,2,2,64,256,11,8.13,normal
2026-04-01T12:15:00Z,reranker-3b,shared,1,1,48,96,18,4.48,normal
2026-04-01T12:15:00Z,batch-summarizer-7b,training,1,1,24,48,11,10.38,normal
2026-04-01T12:30:00Z,chat-small-8b,shared,2,2,16,64,13,9.94,normal
2026-04-01T12:30:00Z,chat-mid-34b,serving,3,3,12,72,13,70.67,normal
2026-04-01T12:30:00Z,code-assist-15b,shared,2,2,14,56,13,37.32,normal
2026-04-01T12:30:00Z,vision-chat-12b,serving,2,2,8,32,16,33.14,normal
2026-04-01T12:30:00Z,embed-small,shared,2,2,64,256,7,7.8,normal
2026-04-01T12:30:00Z,reranker-3b,shared,1,1,48,96,13,5.43,normal
2026-04-01T12:30:00Z,batch-summarizer-7b,training,1,1,24,48,12,7.42,normal
2026-04-01T12:45:00Z,chat-small-8b,shared,2,2,16,64,11,7.83,normal
2026-04-01T12:45:00Z,chat-mid-34b,serving,3,3,12,72,8,86.74,normal
2026-04-01T12:45:00Z,code-assist-15b,shared,2,2,14,56,9,29.92,normal
2026-04-01T12:45:00Z,vision-chat-12b,serving,2,2,8,32,12,33.0,normal
2026-04-01T12:45:00Z,embed-small,shared,2,2,64,256,14,9.48,normal
2026-04-01T12:45:00Z,reranker-3b,shared,1,1,48,96,8,2.38,normal
2026-04-01T12:45:00Z,batch-summarizer-7b,training,1,1,24,48,11,11.11,normal
2026-04-01T13:00:00Z,chat-small-8b,shared,2,2,16,64,10,16.74,normal
2026-04-01T13:00:00Z,chat-mid-34b,serving,3,3,12,72,13,101.7,normal
2026-04-01T13:00:00Z,code-assist-15b,shared,2,2,14,56,11,35.58,normal
2026-04-01T13:00:00Z,vision-chat-12b,serving,2,2,8,32,15,30.66,normal
2026-04-01T13:00:00Z,embed-small,shared,2,2,64,256,16,11.14,normal
2026-04-01T13:00:00Z,reranker-3b,shared,1,1,48,96,15,3.97,normal
2026-04-01T13:00:00Z,batch-summarizer-7b,training,1,1,24,48,12,11.04,normal
2026-04-01T13:15:00Z,chat-small-8b,shared,2,2,16,64,15,17.63,normal
2026-04-01T13:15:00Z,chat-mid-34b,serving,3,3,12,72,10,45.01,normal
2026-04-01T13:15:00Z,code-assist-15b,shared,2,2,14,56,17,32.47,normal
2026-04-01T13:15:00Z,vision-chat-12b,serving,2,2,8,32,12,60.49,normal
2026-04-01T13:15:00Z,embed-small,shared,2,2,64,256,18,7.24,normal
2026-04-01T13:15:00Z,reranker-3b,shared,1,1,48,96,12,2.79,normal
2026-04-01T13:15:00Z,batch-summarizer-7b,training,1,1,24,48,7,5.96,normal
2026-04-01T13:30:00Z,chat-small-8b,shared,2,2,16,64,13,12.51,normal
2026-04-01T13:30:00Z,chat-mid-34b,serving,3,3,12,72,14,60.69,normal
2026-04-01T13:30:00Z,code-assist-15b,shared,2,2,14,56,11,26.86,normal
2026-04-01T13:30:00Z,vision-chat-12b,serving,2,2,8,32,4,44.36,normal
2026-04-01T13:30:00Z,embed-small,shared,2,2,64,256,17,9.32,normal
2026-04-01T13:30:00Z,reranker-3b,shared,1,1,48,96,12,2.75,normal
2026-04-01T13:30:00Z,batch-summarizer-7b,training,1,1,24,48,1,12.03,normal
2026-04-01T13:45:00Z,chat-small-8b,shared,2,2,16,64,12,18.47,normal
2026-04-01T13:45:00Z,chat-mid-34b,serving,3,3,12,72,8,89.85,normal
2026-04-01T13:45:00Z,code-assist-15b,shared,2,2,14,56,11,15.34,normal
2026-04-01T13:45:00Z,vision-chat-12b,serving,2,2,8,32,9,35.93,normal
2026-04-01T13:45:00Z,embed-small,shared,2,2,64,256,3,5.8,normal
2026-04-01T13:45:00Z,reranker-3b,shared,1,1,48,96,9,2.45,normal
2026-04-01T13:45:00Z,batch-summarizer-7b,training,1,1,24,48,10,8.88,normal
2026-04-01T14:00:00Z,chat-small-8b,shared,2,2,16,64,8,12.13,normal
2026-04-01T14:00:00Z,chat-mid-34b,serving,3,3,12,72,17,42.86,normal
2026-04-01T14:00:00Z,code-assist-15b,shared,2,2,14,56,7,22.1,normal
2026-04-01T14:00:00Z,vision-chat-12b,serving,2,2,8,32,12,34.71,normal
2026-04-01T14:00:00Z,embed-small,shared,2,2,64,256,14,5.8,normal
2026-04-01T14:00:00Z,reranker-3b,shared,1,1,48,96,4,2.85,normal
2026-04-01T14:00:00Z,batch-summarizer-7b,training,1,1,24,48,2,5.4,normal
2026-04-01T14:15:00Z,chat-small-8b,shared,2,2,16,64,8,14.66,normal
2026-04-01T14:15:00Z,chat-mid-34b,serving,3,3,12,72,14,43.07,normal
2026-04-01T14:15:00Z,code-assist-15b,shared,2,2,14,56,2,33.69,normal
2026-04-01T14:15:00Z,vision-chat-12b,serving,2,2,8,32,9,25.44,normal
2026-04-01T14:15:00Z,embed-small,shared,2,2,64,256,13,12.59,normal
2026-04-01T14:15:00Z,reranker-3b,shared,1,1,48,96,6,4.52,normal
2026-04-01T14:15:00Z,batch-summarizer-7b,training,1,1,24,48,19,5.82,normal
2026-04-01T14:30:00Z,chat-small-8b,shared,2,2,16,64,13,7.63,normal
2026-04-01T14:30:00Z,chat-mid-34b,serving,3,3,12,72,9,66.49,normal
2026-04-01T14:30:00Z,code-assist-15b,shared,2,2,14,56,15,20.6,normal
2026-04-01T14:30:00Z,vision-chat-12b,serving,2,2,8,32,18,58.55,normal
2026-04-01T14:30:00Z,embed-small,shared,2,2,64,256,9,5.47,normal
2026-04-01T14:30:00Z,reranker-3b,shared,1,1,48,96,15,2.3,normal
2026-04-01T14:30:00Z,batch-summarizer-7b,training,1,1,24,48,16,5.09,normal
2026-04-01T14:45:00Z,chat-small-8b,shared,2,2,16,64,6,7.76,normal
2026-04-01T14:45:00Z,chat-mid-34b,serving,3,3,12,72,8,59.18,normal
2026-04-01T14:45:00Z,code-assist-15b,shared,2,2,14,56,7,31.98,normal
2026-04-01T14:45:00Z,vision-chat-12b,serving,2,2,8,32,15,24.7,normal
2026-04-01T14:45:00Z,embed-small,shared,2,2,64,256,12,7.7,normal
2026-04-01T14:45:00Z,reranker-3b,shared,1,1,48,96,13,5.33,normal
2026-04-01T14:45:00Z,batch-summarizer-7b,training,1,1,24,48,8,10.35,normal
2026-04-01T15:00:00Z,chat-small-8b,shared,2,2,16,64,13,15.22,normal
2026-04-01T15:00:00Z,chat-mid-34b,serving,3,3,12,72,18,56.18,normal
2026-04-01T15:00:00Z,code-assist-15b,shared,2,2,14,56,7,18.12,normal
2026-04-01T15:00:00Z,vision-chat-12b,serving,2,2,8,32,7,30.1,normal
2026-04-01T15:00:00Z,embed-small,shared,2,2,64,256,5,5.03,normal
2026-04-01T15:00:00Z,reranker-3b,shared,1,1,48,96,6,4.35,normal
2026-04-01T15:00:00Z,batch-summarizer-7b,training,1,1,24,48,10,10.62,normal
2026-04-01T15:15:00Z,chat-small-8b,shared,2,2,16,64,11,14.52,normal
2026-04-01T15:15:00Z,chat-mid-34b,serving,3,3,12,72,14,65.95,normal
2026-04-01T15:15:00Z,code-assist-15b,shared,2,2,14,56,10,17.12,normal
2026-04-01T15:15:00Z,vision-chat-12b,serving,2,2,8,32,5,24.19,normal
2026-04-01T15:15:00Z,embed-small,shared,2,2,64,256,13,7.84,normal
2026-04-01T15:15:00Z,reranker-3b,shared,1,1,48,96,8,3.56,normal
2026-04-01T15:15:00Z,batch-summarizer-7b,training,1,1,24,48,13,10.44,normal
2026-04-01T15:30:00Z,chat-small-8b,shared,2,2,16,64,9,14.01,normal
2026-04-01T15:30:00Z,chat-mid-34b,serving,3,3,12,72,4,53.82,normal
2026-04-01T15:30:00Z,code-assist-15b,shared,2,2,14,56,4,23.25,normal
2026-04-01T15:30:00Z,vision-chat-12b,serving,2,2,8,32,16,27.09,normal
2026-04-01T15:30:00Z,embed-small,shared,2,2,64,256,3,12.05,normal
2026-04-01T15:30:00Z,reranker-3b,shared,1,1,48,96,10,2.98,normal
2026-04-01T15:30:00Z,batch-summarizer-7b,training,1,1,24,48,9,7.61,normal
2026-04-01T15:45:00Z,chat-small-8b,shared,2,2,16,64,1,12.06,normal
2026-04-01T15:45:00Z,chat-mid-34b,serving,3,3,12,72,17,38.93,normal
2026-04-01T15:45:00Z,code-assist-15b,shared,2,2,14,56,6,26.76,normal
2026-04-01T15:45:00Z,vision-chat-12b,serving,2,2,8,32,15,59.28,normal
2026-04-01T15:45:00Z,embed-small,shared,2,2,64,256,12,5.3,normal
2026-04-01T15:45:00Z,reranker-3b,shared,1,1,48,96,18,5.24,normal
2026-04-01T15:45:00Z,batch-summarizer-7b,training,1,1,24,48,8,8.29,normal
2026-04-01T16:00:00Z,chat-small-8b,shared,2,2,16,64,18,18.6,normal
2026-04-01T16:00:00Z,chat-mid-34b,serving,3,3,12,72,9,82.71,normal
2026-04-01T16:00:00Z,code-assist-15b,shared,2,2,14,56,5,24.71,normal
2026-04-01T16:00:00Z,vision-chat-12b,serving,2,2,8,32,10,50.61,normal
2026-04-01T16:00:00Z,embed-small,shared,2,2,64,256,11,13.06,normal
2026-04-01T16:00:00Z,reranker-3b,shared,1,1,48,96,13,3.39,normal
2026-04-01T16:00:00Z,batch-summarizer-7b,training,1,1,24,48,10,8.63,normal
2026-04-01T16:15:00Z,chat-small-8b,shared,2,2,16,64,16,16.8,normal
2026-04-01T16:15:00Z,chat-mid-34b,serving,3,3,12,72,8,50.23,normal
2026-04-01T16:15:00Z,code-assist-15b,shared,2,2,14,56,13,36.47,normal
2026-04-01T16:15:00Z,vision-chat-12b,serving,2,2,8,32,5,31.76,normal
2026-04-01T16:15:00Z,embed-small,shared,2,2,64,256,3,7.04,normal
2026-04-01T16:15:00Z,reranker-3b,shared,1,1,48,96,14,3.52,normal
2026-04-01T16:15:00Z,batch-summarizer-7b,training,1,1,24,48,13,10.92,normal
2026-04-01T16:30:00Z,chat-small-8b,shared,2,2,16,64,8,16.93,normal
2026-04-01T16:30:00Z,chat-mid-34b,serving,3,3,12,72,7,95.17,normal
2026-04-01T16:30:00Z,code-assist-15b,shared,2,2,14,56,18,15.27,normal
2026-04-01T16:30:00Z,vision-chat-12b,serving,2,2,8,32,11,39.48,normal
2026-04-01T16:30:00Z,embed-small,shared,2,2,64,256,1,10.03,normal
2026-04-01T16:30:00Z,reranker-3b,shared,1,1,48,96,12,5.16,normal
2026-04-01T16:30:00Z,batch-summarizer-7b,training,1,1,24,48,11,7.09,normal
2026-04-01T16:45:00Z,chat-small-8b,shared,2,2,16,64,4,12.19,normal
2026-04-01T16:45:00Z,chat-mid-34b,serving,3,3,12,72,9,53.11,normal
2026-04-01T16:45:00Z,code-assist-15b,shared,2,2,14,56,9,16.47,normal
2026-04-01T16:45:00Z,vision-chat-12b,serving,2,2,8,32,10,36.76,normal
2026-04-01T16:45:00Z,embed-small,shared,2,2,64,256,10,9.33,normal
2026-04-01T16:45:00Z,reranker-3b,shared,1,1,48,96,13,4.82,normal
2026-04-01T16:45:00Z,batch-summarizer-7b,training,1,1,24,48,16,7.85,normal
2026-04-01T17:00:00Z,chat-small-8b,shared,2,2,16,64,14,12.37,normal
2026-04-01T17:00:00Z,chat-mid-34b,serving,3,3,12,72,11,99.0,normal
2026-04-01T17:00:00Z,code-assist-15b,shared,2,2,14,56,13,14.83,normal
2026-04-01T17:00:00Z,vision-chat-12b,serving,2,2,8,32,11,47.08,normal
2026-04-01T17:00:00Z,embed-small,shared,2,2,64,256,17,11.78,normal
2026-04-01T17:00:00Z,reranker-3b,shared,1,1,48,96,4,4.13,normal
2026-04-01T17:00:00Z,batch-summarizer-7b,training,1,1,24,48,12,8.28,normal
2026-04-01T17:15:00Z,chat-small-8b,shared,2,2,16,64,9,10.28,normal
2026-04-01T17:15:00Z,chat-mid-34b,serving,3,3,12,72,21,101.14,normal
2026-04-01T17:15:00Z,code-assist-15b,shared,2,2,14,56,4,19.98,normal
2026-04-01T17:15:00Z,vision-chat-12b,serving,2,2,8,32,11,53.94,normal
2026-04-01T17:15:00Z,embed-small,shared,2,2,64,256,4,10.87,normal
2026-04-01T17:15:00Z,reranker-3b,shared,1,1,48,96,7,4.14,normal
2026-04-01T17:15:00Z,batch-summarizer-7b,training,1,1,24,48,5,6.14,normal
2026-04-01T17:30:00Z,chat-small-8b,shared,2,2,16,64,10,7.67,normal
2026-04-01T17:30:00Z,chat-mid-34b,serving,3,3,12,72,9,51.17,normal
2026-04-01T17:30:00Z,code-assist-15b,shared,2,2,14,56,18,20.19,normal
2026-04-01T17:30:00Z,vision-chat-12b,serving,2,2,8,32,4,52.62,normal
2026-04-01T17:30:00Z,embed-small,shared,2,2,64,256,9,10.45,normal
2026-04-01T17:30:00Z,reranker-3b,shared,1,1,48,96,15,5.3,normal
2026-04-01T17:30:00Z,batch-summarizer-7b,training,1,1,24,48,7,9.22,normal
2026-04-01T17:45:00Z,chat-small-8b,shared,2,2,16,64,9,15.46,normal
2026-04-01T17:45:00Z,chat-mid-34b,serving,3,3,12,72,18,62.87,normal
2026-04-01T17:45:00Z,code-assist-15b,shared,2,2,14,56,8,15.95,normal
2026-04-01T17:45:00Z,vision-chat-12b,serving,2,2,8,32,9,37.5,normal
2026-04-01T17:45:00Z,embed-small,shared,2,2,64,256,7,8.84,normal
2026-04-01T17:45:00Z,reranker-3b,shared,1,1,48,96,20,5.31,normal
2026-04-01T17:45:00Z,batch-summarizer-7b,training,1,1,24,48,8,8.76,normal
2026-04-01T18:00:00Z,chat-small-8b,shared,2,2,16,64,15,9.25,normal
2026-04-01T18:00:00Z,chat-mid-34b,serving,3,3,12,72,12,69.5,normal
2026-04-01T18:00:00Z,code-assist-15b,shared,2,2,14,56,11,34.12,normal
2026-04-01T18:00:00Z,vision-chat-12b,serving,2,2,8,32,5,39.23,normal
2026-04-01T18:00:00Z,embed-small,shared,2,2,64,256,0,7.64,normal
2026-04-01T18:00:00Z,reranker-3b,shared,1,1,48,96,15,5.34,normal
2026-04-01T18:00:00Z,batch-summarizer-7b,training,1,1,24,48,7,11.59,normal
2026-04-01T18:15:00Z,chat-small-8b,shared,2,2,16,64,10,18.46,normal
2026-04-01T18:15:00Z,chat-mid-34b,serving,3,3,12,72,10,64.76,normal
2026-04-01T18:15:00Z,code-assist-15b,shared,2,2,14,56,4,37.06,normal
2026-04-01T18:15:00Z,vision-chat-12b,serving,2,2,8,32,9,61.94,normal
2026-04-01T18:15:00Z,embed-small,shared,2,2,64,256,10,8.1,normal
2026-04-01T18:15:00Z,reranker-3b,shared,1,1,48,96,12,2.64,normal
2026-04-01T18:15:00Z,batch-summarizer-7b,training,1,1,24,48,7,9.88,normal
2026-04-01T18:30:00Z,chat-small-8b,shared,2,2,16,64,14,9.08,normal
2026-04-01T18:30:00Z,chat-mid-34b,serving,3,3,12,72,2,80.76,normal
2026-04-01T18:30:00Z,code-assist-15b,shared,2,2,14,56,14,23.25,normal
2026-04-01T18:30:00Z,vision-chat-12b,serving,2,2,8,32,5,27.44,normal
2026-04-01T18:30:00Z,embed-small,shared,2,2,64,256,9,6.81,normal
2026-04-01T18:30:00Z,reranker-3b,shared,1,1,48,96,13,2.39,normal
2026-04-01T18:30:00Z,batch-summarizer-7b,training,1,1,24,48,3,4.54,normal
2026-04-01T18:45:00Z,chat-small-8b,shared,2,2,16,64,9,14.25,normal
2026-04-01T18:45:00Z,chat-mid-34b,serving,3,3,12,72,2,46.43,normal
2026-04-01T18:45:00Z,code-assist-15b,shared,2,2,14,56,12,37.02,normal
2026-04-01T18:45:00Z,vision-chat-12b,serving,2,2,8,32,14,56.95,normal
2026-04-01T18:45:00Z,embed-small,shared,2,2,64,256,7,10.43,normal
2026-04-01T18:45:00Z,reranker-3b,shared,1,1,48,96,9,2.71,normal
2026-04-01T18:45:00Z,batch-summarizer-7b,training,1,1,24,48,9,11.27,normal
2026-04-01T19:00:00Z,chat-small-8b,shared,2,2,16,64,14,16.57,normal
2026-04-01T19:00:00Z,chat-mid-34b,serving,3,3,12,72,6,100.48,normal
2026-04-01T19:00:00Z,code-assist-15b,shared,2,2,14,56,8,14.5,normal
2026-04-01T19:00:00Z,vision-chat-12b,serving,2,2,8,32,15,63.27,normal
2026-04-01T19:00:00Z,embed-small,shared,2,2,64,256,8,10.31,normal
2026-04-01T19:00:00Z,reranker-3b,shared,1,1,48,96,13,4.3,normal
2026-04-01T19:00:00Z,batch-summarizer-7b,training,1,1,24,48,9,8.43,normal
2026-04-01T19:15:00Z,chat-small-8b,shared,2,2,16,64,9,14.91,normal
2026-04-01T19:15:00Z,chat-mid-34b,serving,3,3,12,72,4,98.28,normal
2026-04-01T19:15:00Z,code-assist-15b,shared,2,2,14,56,12,34.64,normal
2026-04-01T19:15:00Z,vision-chat-12b,serving,2,2,8,32,16,51.48,normal
2026-04-01T19:15:00Z,embed-small,shared,2,2,64,256,5,6.7,normal
2026-04-01T19:15:00Z,reranker-3b,shared,1,1,48,96,9,3.14,normal
2026-04-01T19:15:00Z,batch-summarizer-7b,training,1,1,24,48,12,9.62,normal
2026-04-01T19:30:00Z,chat-small-8b,shared,2,2,16,64,12,13.97,normal
2026-04-01T19:30:00Z,chat-mid-34b,serving,3,3,12,72,9,97.25,normal
2026-04-01T19:30:00Z,code-assist-15b,shared,2,2,14,56,17,17.11,normal
2026-04-01T19:30:00Z,vision-chat-12b,serving,2,2,8,32,13,28.76,normal
2026-04-01T19:30:00Z,embed-small,shared,2,2,64,256,5,11.17,normal
2026-04-01T19:30:00Z,reranker-3b,shared,1,1,48,96,14,2.5,normal
2026-04-01T19:30:00Z,batch-summarizer-7b,training,1,1,24,48,3,11.53,normal
2026-04-01T19:45:00Z,chat-small-8b,shared,2,2,16,64,11,16.18,normal
2026-04-01T19:45:00Z,chat-mid-34b,serving,3,3,12,72,7,45.57,normal
2026-04-01T19:45:00Z,code-assist-15b,shared,2,2,14,56,15,31.94,normal
2026-04-01T19:45:00Z,vision-chat-12b,serving,2,2,8,32,8,39.57,normal
2026-04-01T19:45:00Z,embed-small,shared,2,2,64,256,10,6.87,normal
2026-04-01T19:45:00Z,reranker-3b,shared,1,1,48,96,11,3.14,normal
2026-04-01T19:45:00Z,batch-summarizer-7b,training,1,1,24,48,12,9.47,normal
2026-04-01T20:00:00Z,chat-small-8b,shared,2,2,16,64,9,8.38,normal
2026-04-01T20:00:00Z,chat-mid-34b,serving,3,3,12,72,8,55.34,normal
2026-04-01T20:00:00Z,code-assist-15b,shared,2,2,14,56,11,24.59,normal
2026-04-01T20:00:00Z,vision-chat-12b,serving,2,2,8,32,7,24.4,normal
2026-04-01T20:00:00Z,embed-small,shared,2,2,64,256,15,6.56,normal
2026-04-01T20:00:00Z,reranker-3b,shared,1,1,48,96,4,3.56,normal
2026-04-01T20:00:00Z,batch-summarizer-7b,training,1,1,24,48,4,11.35,normal
2026-04-01T20:15:00Z,chat-small-8b,shared,2,2,16,64,3,17.95,normal
2026-04-01T20:15:00Z,chat-mid-34b,serving,3,3,12,72,7,44.15,normal
2026-04-01T20:15:00Z,code-assist-15b,shared,2,2,14,56,11,15.74,normal
2026-04-01T20:15:00Z,vision-chat-12b,serving,2,2,8,32,11,30.61,normal
2026-04-01T20:15:00Z,embed-small,shared,2,2,64,256,9,9.61,normal
2026-04-01T20:15:00Z,reranker-3b,shared,1,1,48,96,13,3.03,normal
2026-04-01T20:15:00Z,batch-summarizer-7b,training,1,1,24,48,11,11.02,normal
2026-04-01T20:30:00Z,chat-small-8b,shared,2,2,16,64,6,17.52,normal
2026-04-01T20:30:00Z,chat-mid-34b,serving,3,3,12,72,7,62.02,normal
2026-04-01T20:30:00Z,code-assist-15b,shared,2,2,14,56,2,35.66,normal
2026-04-01T20:30:00Z,vision-chat-12b,serving,2,2,8,32,10,52.42,normal
2026-04-01T20:30:00Z,embed-small,shared,2,2,64,256,10,6.38,normal
2026-04-01T20:30:00Z,reranker-3b,shared,1,1,48,96,16,5.38,normal
2026-04-01T20:30:00Z,batch-summarizer-7b,training,1,1,24,48,3,8.01,normal
2026-04-01T20:45:00Z,chat-small-8b,shared,2,2,16,64,4,14.77,normal
2026-04-01T20:45:00Z,chat-mid-34b,serving,3,3,12,72,5,100.1,normal
2026-04-01T20:45:00Z,code-assist-15b,shared,2,2,14,56,9,15.44,normal
2026-04-01T20:45:00Z,vision-chat-12b,serving,2,2,8,32,6,35.92,normal
2026-04-01T20:45:00Z,embed-small,shared,2,2,64,256,9,5.24,normal
2026-04-01T20:45:00Z,reranker-3b,shared,1,1,48,96,2,4.3,normal
2026-04-01T20:45:00Z,batch-summarizer-7b,training,1,1,24,48,8,7.45,normal
2026-04-01T21:00:00Z,chat-small-8b,shared,2,2,16,64,10,17.24,normal
2026-04-01T21:00:00Z,chat-mid-34b,serving,3,3,12,72,8,75.93,normal
2026-04-01T21:00:00Z,code-assist-15b,shared,2,2,14,56,16,16.41,normal
2026-04-01T21:00:00Z,vision-chat-12b,serving,2,2,8,32,5,45.15,normal
2026-04-01T21:00:00Z,embed-small,shared,2,2,64,256,1,13.04,normal
2026-04-01T21:00:00Z,reranker-3b,shared,1,1,48,96,3,2.77,normal
2026-04-01T21:00:00Z,batch-summarizer-7b,training,1,1,24,48,2,9.17,normal
2026-04-01T21:15:00Z,chat-small-8b,shared,2,2,16,64,15,14.6,normal
2026-04-01T21:15:00Z,chat-mid-34b,serving,3,3,12,72,11,60.28,normal
2026-04-01T21:15:00Z,code-assist-15b,shared,2,2,14,56,12,36.78,normal
2026-04-01T21:15:00Z,vision-chat-12b,serving,2,2,8,32,7,31.53,normal
2026-04-01T21:15:00Z,embed-small,shared,2,2,64,256,5,5.18,normal
2026-04-01T21:15:00Z,reranker-3b,shared,1,1,48,96,8,4.47,normal
2026-04-01T21:15:00Z,batch-summarizer-7b,training,1,1,24,48,1,10.05,normal
2026-04-01T21:30:00Z,chat-small-8b,shared,2,2,16,64,12,19.71,normal
2026-04-01T21:30:00Z,chat-mid-34b,serving,3,3,12,72,10,101.09,normal
2026-04-01T21:30:00Z,code-assist-15b,shared,2,2,14,56,5,29.3,normal
2026-04-01T21:30:00Z,vision-chat-12b,serving,2,2,8,32,1,43.19,normal
2026-04-01T21:30:00Z,embed-small,shared,2,2,64,256,8,12.19,normal
2026-04-01T21:30:00Z,reranker-3b,shared,1,1,48,96,4,2.47,normal
2026-04-01T21:30:00Z,batch-summarizer-7b,training,1,1,24,48,6,11.33,normal
2026-04-01T21:45:00Z,chat-small-8b,shared,2,2,16,64,11,9.08,normal
2026-04-01T21:45:00Z,chat-mid-34b,serving,3,3,12,72,3,68.1,normal
2026-04-01T21:45:00Z,code-assist-15b,shared,2,2,14,56,0,32.88,normal
2026-04-01T21:45:00Z,vision-chat-12b,serving,2,2,8,32,14,62.97,normal
2026-04-01T21:45:00Z,embed-small,shared,2,2,64,256,2,6.56,normal
2026-04-01T21:45:00Z,reranker-3b,shared,1,1,48,96,4,4.6,normal
2026-04-01T21:45:00Z,batch-summarizer-7b,training,1,1,24,48,0,11.45,normal
2026-04-01T22:00:00Z,chat-small-8b,shared,2,2,16,64,3,17.6,normal
2026-04-01T22:00:00Z,chat-mid-34b,serving,3,3,12,72,11,86.68,normal
2026-04-01T22:00:00Z,code-assist-15b,shared,2,2,14,56,10,18.84,normal
2026-04-01T22:00:00Z,vision-chat-12b,serving,2,2,8,32,6,38.23,normal
2026-04-01T22:00:00Z,embed-small,shared,2,2,64,256,8,7.82,normal
2026-04-01T22:00:00Z,reranker-3b,shared,1,1,48,96,4,2.84,normal
2026-04-01T22:00:00Z,batch-summarizer-7b,training,1,1,24,48,3,5.8,normal
2026-04-01T22:15:00Z,chat-small-8b,shared,2,2,16,64,9,16.89,normal
2026-04-01T22:15:00Z,chat-mid-34b,serving,3,3,12,72,7,39.36,normal
2026-04-01T22:15:00Z,code-assist-15b,shared,2,2,14,56,0,18.41,normal
2026-04-01T22:15:00Z,vision-chat-12b,serving,2,2,8,32,1,58.77,normal
2026-04-01T22:15:00Z,embed-small,shared,2,2,64,256,3,12.24,normal
2026-04-01T22:15:00Z,reranker-3b,shared,1,1,48,96,7,4.45,normal
2026-04-01T22:15:00Z,batch-summarizer-7b,training,1,1,24,48,10,4.59,normal
2026-04-01T22:30:00Z,chat-small-8b,shared,2,2,16,64,0,15.97,normal
2026-04-01T22:30:00Z,chat-mid-34b,serving,3,3,12,72,6,64.4,normal
2026-04-01T22:30:00Z,code-assist-15b,shared,2,2,14,56,1,28.43,normal
2026-04-01T22:30:00Z,vision-chat-12b,serving,2,2,8,32,11,26.25,normal
2026-04-01T22:30:00Z,embed-small,shared,2,2,64,256,4,8.08,normal
2026-04-01T22:30:00Z,reranker-3b,shared,1,1,48,96,7,4.0,normal
2026-04-01T22:30:00Z,batch-summarizer-7b,training,1,1,24,48,3,11.12,normal
2026-04-01T22:45:00Z,chat-small-8b,shared,2,2,16,64,10,16.47,normal
2026-04-01T22:45:00Z,chat-mid-34b,serving,3,3,12,72,5,85.87,normal
2026-04-01T22:45:00Z,code-assist-15b,shared,2,2,14,56,2,35.65,normal
2026-04-01T22:45:00Z,vision-chat-12b,serving,2,2,8,32,4,52.92,normal
2026-04-01T22:45:00Z,embed-small,shared,2,2,64,256,0,6.22,normal
2026-04-01T22:45:00Z,reranker-3b,shared,1,1,48,96,0,4.92,normal
2026-04-01T22:45:00Z,batch-summarizer-7b,training,1,1,24,48,5,5.16,normal
2026-04-01T23:00:00Z,chat-small-8b,shared,2,2,16,64,11,15.56,normal
2026-04-01T23:00:00Z,chat-mid-34b,serving,3,3,12,72,5,79.79,normal
