submitted_at,started_at,finished_at,team,job_type,model_family,requested_gpus,requested_nodes,min_gpu_memory_gb,estimated_duration_min,actual_duration_min,priority,status,assigned_nodes,queue_wait_min,exit_reason,checkpoint_interval_min,job_id
2026-04-11T19:18:00Z,2026-04-11T19:48:00Z,2026-04-12T00:33:00Z,team-23,finetune,multimodal,1,1,48,240,285,normal,completed,gpu-node-11,30,success,60,job-00604
2026-04-02T14:40:00Z,2026-04-02T15:20:00Z,2026-04-02T16:19:00Z,team-23,rlhf-batch,vision,2,1,40,60,59,normal,completed,gpu-node-11,40,success,60,job-00076
2026-04-07T03:46:00Z,2026-04-07T05:56:00Z,2026-04-07T07:03:00Z,team-01,finetune,multimodal,32,4,48,60,67,high,completed,gpu-node-12|gpu-node-04|gpu-node-03|gpu-node-06,130,success,30,job-00340
2026-04-10T08:36:00Z,2026-04-10T10:19:00Z,2026-04-10T14:31:00Z,team-21,finetune,vision,4,1,40,240,252,low,completed,gpu-node-02,103,success,30,job-00530
2026-04-10T00:15:00Z,2026-04-10T01:29:00Z,2026-04-10T01:58:00Z,team-24,rlhf-batch,vision,8,1,48,30,29,normal,completed,gpu-node-02,74,success,90,job-00516
2026-04-10T23:08:00Z,2026-04-10T23:35:00Z,2026-04-11T03:09:00Z,team-07,embedding-index,embedding,1,1,48,180,214,normal,completed,gpu-node-03,27,success,45,job-00559
2026-04-10T13:53:00Z,2026-04-10T15:09:00Z,2026-04-11T02:01:00Z,team-17,finetune,multimodal,4,1,80,480,652,normal,completed,gpu-node-09,76,success,90,job-00540
2026-04-03T11:09:00Z,2026-04-03T12:54:00Z,2026-04-03T14:34:00Z,team-09,evaluation,multimodal,8,1,48,120,100,low,completed,gpu-node-03,105,success,30,job-00114
2026-04-06T15:04:00Z,2026-04-06T17:14:00Z,2026-04-06T18:14:00Z,team-18,evaluation,multimodal,16,2,80,90,60,normal,completed,gpu-node-12|gpu-node-09,130,success,45,job-00302
2026-04-07T13:24:00Z,2026-04-07T15:21:00Z,2026-04-07T18:09:00Z,team-07,finetune,vision,16,2,40,180,168,normal,completed,gpu-node-03|gpu-node-02,117,success,30,job-00369
2026-04-07T03:00:00Z,2026-04-07T04:32:00Z,2026-04-07T05:05:00Z,team-24,evaluation,vision,4,1,40,30,33,low,completed,gpu-node-03,92,success,60,job-00336
2026-04-11T14:04:00Z,2026-04-11T15:08:00Z,2026-04-11T15:28:00Z,team-17,evaluation,embedding,4,1,80,30,20,normal,completed,gpu-node-05,64,success,90,job-00595
2026-04-04T12:18:00Z,2026-04-04T12:43:00Z,2026-04-04T19:01:00Z,team-05,pretrain,vision,2,1,40,480,378,normal,failed,gpu-node-01,25,user_code_error,30,job-00163
2026-04-12T00:23:00Z,2026-04-12T00:59:00Z,2026-04-12T05:26:00Z,team-07,pretrain,embedding,1,1,48,240,267,normal,completed,gpu-node-03,36,success,90,job-00612
2026-04-06T20:26:00Z,2026-04-06T20:32:00Z,2026-04-06T23:20:00Z,team-23,evaluation,multimodal,1,1,80,180,168,normal,completed,gpu-node-07,6,success,60,job-00321
2026-04-07T20:21:00Z,2026-04-07T20:42:00Z,2026-04-08T04:23:00Z,team-17,rlhf-batch,multimodal,1,1,80,360,461,normal,completed,gpu-node-08,21,success,90,job-00387
2026-04-02T09:24:00Z,2026-04-02T11:42:00Z,2026-04-02T13:27:00Z,team-09,pretrain,vision,16,2,48,90,105,normal,completed,gpu-node-04|gpu-node-06,138,success,60,job-00063
2026-04-12T03:15:00Z,2026-04-12T03:38:00Z,2026-04-12T04:31:00Z,team-18,pretrain,multimodal,2,1,48,45,53,normal,completed,gpu-node-04,23,success,30,job-00618
2026-04-02T09:54:00Z,2026-04-02T11:23:00Z,2026-04-02T12:13:00Z,team-11,finetune,embedding,1,1,40,60,50,low,completed,gpu-node-12,89,success,60,job-00064
2026-04-07T07:12:00Z,2026-04-07T09:22:00Z,2026-04-07T20:34:00Z,team-17,evaluation,embedding,16,2,40,720,672,normal,completed,gpu-node-01|gpu-node-07,130,success,30,job-00351
2026-04-07T04:32:00Z,2026-04-07T05:01:00Z,2026-04-07T12:42:00Z,team-24,evaluation,multimodal,1,1,48,480,461,normal,completed,gpu-node-07,29,success,45,job-00344
2026-04-04T15:32:00Z,2026-04-04T16:26:00Z,2026-04-04T19:49:00Z,team-08,embedding-index,embedding,2,1,40,180,203,normal,completed,gpu-node-11,54,success,60,job-00206
2026-04-02T00:43:00Z,2026-04-02T01:12:00Z,2026-04-02T04:33:00Z,team-11,evaluation,multimodal,2,1,40,240,201,low,completed,gpu-node-05,29,success,30,job-00049
2026-04-08T04:46:00Z,2026-04-08T08:31:00Z,2026-04-08T09:03:00Z,team-07,evaluation,vision,16,2,48,30,32,low,failed,gpu-node-12|gpu-node-08,225,node_lost,45,job-00409
2026-04-06T00:39:00Z,2026-04-06T01:14:00Z,2026-04-06T03:01:00Z,team-20,embedding-index,vision,2,1,80,120,107,normal,failed,gpu-node-04,35,checkpoint_write_timeout,90,job-00278
2026-04-06T07:22:00Z,2026-04-06T07:48:00Z,2026-04-06T09:31:00Z,team-21,finetune,llm,4,1,80,90,103,low,completed,gpu-node-03,26,success,90,job-00286
2026-04-13T00:30:00Z,2026-04-13T01:14:00Z,2026-04-13T09:08:00Z,team-10,pretrain,llm,1,1,40,480,474,normal,completed,gpu-node-12,44,success,60,job-00661
2026-04-09T02:08:00Z,2026-04-09T03:59:00Z,2026-04-09T04:45:00Z,team-18,finetune,embedding,8,1,40,45,46,low,completed,gpu-node-09,111,success,45,job-00447
2026-04-05T03:14:00Z,2026-04-05T04:36:00Z,2026-04-05T05:24:00Z,team-21,evaluation,embedding,4,1,80,45,48,low,canceled,gpu-node-02,82,user_canceled,60,job-00228
2026-04-05T22:46:00Z,2026-04-05T23:27:00Z,2026-04-06T04:02:00Z,team-04,embedding-index,vision,4,1,48,240,275,normal,completed,gpu-node-04,41,success,45,job-00271
2026-04-14T22:30:00Z,2026-04-15T00:03:00Z,2026-04-15T11:49:00Z,team-18,pretrain,multimodal,8,1,48,720,706,low,completed,gpu-node-09,93,success,45,job-00776
2026-04-04T14:24:00Z,2026-04-04T15:58:00Z,2026-04-05T05:20:00Z,team-09,batch-inference,vision,2,1,40,720,802,low,completed,gpu-node-10,94,success,45,job-00179
2026-04-06T04:08:00Z,2026-04-06T04:11:00Z,2026-04-06T05:22:00Z,team-23,embedding-index,multimodal,2,1,48,60,71,low,completed,gpu-node-06,3,success,90,job-00282
2026-04-11T23:52:00Z,2026-04-12T02:14:00Z,2026-04-12T03:00:00Z,team-24,batch-inference,llm,16,2,48,45,46,normal,completed,gpu-node-08|gpu-node-12,142,success,45,job-00611
2026-04-07T12:01:00Z,2026-04-07T15:12:00Z,2026-04-07T16:51:00Z,team-07,embedding-index,embedding,16,2,48,90,99,low,completed,gpu-node-11|gpu-node-04,191,success,60,job-00366
2026-04-08T14:56:00Z,2026-04-08T17:19:00Z,2026-04-09T02:14:00Z,team-13,pretrain,llm,16,2,48,480,535,normal,completed,gpu-node-12|gpu-node-11,143,success,90,job-00426
2026-04-10T09:37:00Z,2026-04-10T10:52:00Z,2026-04-10T19:57:00Z,team-09,evaluation,vision,4,1,48,480,545,normal,completed,gpu-node-07,75,success,30,job-00537
2026-04-01T10:18:00Z,2026-04-01T11:01:00Z,2026-04-01T16:23:00Z,team-05,rlhf-batch,embedding,1,1,80,360,322,high,completed,gpu-node-06,43,success,30,job-00018
2026-04-04T20:54:00Z,2026-04-04T21:46:00Z,2026-04-05T08:42:00Z,team-11,batch-inference,embedding,2,1,40,720,656,normal,completed,gpu-node-12,52,success,60,job-00216
2026-04-04T14:59:00Z,2026-04-04T16:31:00Z,2026-04-04T19:11:00Z,team-16,embedding-index,vision,1,1,80,120,160,low,failed,gpu-node-04,92,cuda_out_of_memory,90,job-00196
2026-04-07T05:21:00Z,2026-04-07T06:12:00Z,2026-04-07T09:47:00Z,team-06,batch-inference,multimodal,2,1,40,180,215,normal,completed,gpu-node-08,51,success,90,job-00346
2026-04-13T15:22:00Z,2026-04-13T19:51:00Z,2026-04-14T04:47:00Z,team-20,finetune,vision,16,2,80,480,536,low,completed,gpu-node-08|gpu-node-09,269,success,30,job-00709
2026-04-14T23:12:00Z,2026-04-15T00:01:00Z,2026-04-15T04:20:00Z,team-05,batch-inference,vision,8,1,80,360,259,high,completed,gpu-node-03,49,success,60,job-00777
2026-04-10T08:28:00Z,2026-04-10T09:10:00Z,2026-04-10T09:51:00Z,team-02,finetune,vision,8,1,48,45,41,high,completed,gpu-node-01,42,success,60,job-00529
2026-04-07T13:12:00Z,2026-04-07T13:43:00Z,2026-04-07T17:36:00Z,team-01,embedding-index,multimodal,4,1,80,180,233,normal,completed,gpu-node-06,31,success,90,job-00368
2026-04-08T02:25:00Z,2026-04-08T02:35:00Z,2026-04-08T03:25:00Z,team-14,embedding-index,embedding,1,1,48,45,50,high,completed,gpu-node-05,10,success,90,job-00404
2026-04-10T23:18:00Z,2026-04-10T23:44:00Z,2026-04-11T03:14:00Z,team-04,evaluation,vision,4,1,48,240,210,normal,completed,gpu-node-07,26,success,45,job-00561
2026-04-06T20:48:00Z,2026-04-06T22:09:00Z,2026-04-06T23:39:00Z,team-15,finetune,embedding,8,1,48,90,90,normal,completed,gpu-node-08,81,success,60,job-00323
2026-04-13T11:34:00Z,2026-04-13T13:02:00Z,2026-04-13T13:49:00Z,team-19,finetune,vision,8,1,48,45,47,normal,failed,gpu-node-01,88,user_code_error,60,job-00689
2026-04-13T21:42:00Z,2026-04-13T22:29:00Z,2026-04-13T23:47:00Z,team-12,pretrain,embedding,2,1,40,90,78,low,completed,gpu-node-07,47,success,45,job-00724
2026-04-10T23:22:00Z,2026-04-10T23:59:00Z,2026-04-11T00:46:00Z,team-18,evaluation,llm,8,1,48,45,47,high,completed,gpu-node-09,37,success,90,job-00562
2026-04-12T14:31:00Z,2026-04-12T15:31:00Z,2026-04-12T22:07:00Z,team-07,evaluation,vision,1,1,40,480,396,normal,completed,gpu-node-10,60,success,90,job-00641
2026-04-09T22:34:00Z,2026-04-09T22:55:00Z,2026-04-10T05:18:00Z,team-22,finetune,embedding,2,1,80,480,383,normal,completed,gpu-node-05,21,success,90,job-00511
2026-04-04T22:18:00Z,2026-04-04T22:36:00Z,2026-04-05T09:14:00Z,team-11,embedding-index,vision,2,1,80,720,638,normal,completed,gpu-node-03,18,success,60,job-00218
2026-04-04T01:33:00Z,2026-04-04T02:13:00Z,2026-04-04T02:41:00Z,team-09,evaluation,multimodal,1,1,80,30,28,low,canceled,gpu-node-11,40,user_canceled,60,job-00148
2026-04-03T21:56:00Z,2026-04-03T22:06:00Z,2026-04-03T23:02:00Z,team-11,batch-inference,multimodal,2,1,40,60,56,high,completed,gpu-node-12,10,success,60,job-00138
2026-04-11T12:27:00Z,2026-04-11T13:21:00Z,2026-04-11T14:06:00Z,team-03,finetune,embedding,8,1,48,60,45,normal,completed,gpu-node-09,54,success,90,job-00591
2026-04-03T04:14:00Z,2026-04-03T05:27:00Z,2026-04-03T11:06:00Z,team-23,evaluation,embedding,8,1,48,240,339,normal,completed,gpu-node-11,73,success,60,job-00104
2026-04-01T23:06:00Z,2026-04-01T23:27:00Z,2026-04-02T00:10:00Z,team-21,finetune,embedding,1,1,40,45,43,low,completed,gpu-node-08,21,success,60,job-00046
2026-04-10T10:45:00Z,2026-04-10T11:24:00Z,2026-04-10T12:29:00Z,team-15,evaluation,vision,1,1,48,60,65,normal,completed,gpu-node-03,39,success,30,job-00538
2026-04-08T23:08:00Z,2026-04-09T00:15:00Z,2026-04-09T01:50:00Z,team-12,batch-inference,multimodal,16,2,48,90,95,high,completed,gpu-node-06|gpu-node-09,67,success,45,job-00444
2026-04-14T17:06:00Z,2026-04-14T17:41:00Z,2026-04-14T18:32:00Z,team-18,evaluation,vision,1,1,40,60,51,low,completed,gpu-node-11,35,success,45,job-00763
2026-04-04T19:20:00Z,2026-04-04T19:20:00Z,2026-04-05T02:49:00Z,team-02,pretrain,llm,1,1,48,480,449,low,completed,gpu-node-03,0,success,45,job-00212
2026-04-07T06:32:00Z,2026-04-07T07:25:00Z,2026-04-07T17:39:00Z,team-02,batch-inference,vision,4,1,80,480,614,normal,completed,gpu-node-09,53,success,60,job-00348
2026-04-03T12:33:00Z,2026-04-03T13:30:00Z,2026-04-03T14:22:00Z,team-15,finetune,embedding,4,1,80,45,52,normal,completed,gpu-node-03,57,success,60,job-00116
2026-04-11T05:27:00Z,2026-04-11T06:07:00Z,2026-04-11T07:14:00Z,team-13,embedding-index,vision,2,1,48,60,67,low,completed,gpu-node-08,40,success,90,job-00579
2026-04-08T04:02:00Z,2026-04-08T04:23:00Z,2026-04-08T06:59:00Z,team-12,evaluation,embedding,2,1,80,180,156,low,completed,gpu-node-03,21,success,90,job-00407
2026-04-05T10:10:00Z,2026-04-05T10:39:00Z,2026-04-05T11:47:00Z,team-10,batch-inference,multimodal,1,1,48,90,68,normal,completed,gpu-node-10,29,success,45,job-00245
2026-04-03T14:53:00Z,2026-04-03T16:22:00Z,2026-04-03T17:41:00Z,team-18,batch-inference,embedding,4,1,80,90,79,normal,completed,gpu-node-05,89,success,30,job-00121
2026-04-04T14:09:00Z,2026-04-04T15:40:00Z,2026-04-04T16:54:00Z,team-08,evaluation,vision,1,1,40,90,74,normal,completed,gpu-node-05,91,success,30,job-00167
2026-04-10T18:38:00Z,2026-04-10T19:33:00Z,2026-04-10T20:30:00Z,team-10,embedding-index,embedding,2,1,80,45,57,normal,completed,gpu-node-05,55,success,90,job-00552
2026-04-05T19:05:00Z,2026-04-05T19:38:00Z,2026-04-06T07:52:00Z,team-06,embedding-index,llm,4,1,40,720,734,high,completed,gpu-node-08,33,success,30,job-00261
2026-04-14T19:33:00Z,2026-04-14T20:23:00Z,2026-04-14T22:41:00Z,team-02,finetune,vision,2,1,80,360,138,low,failed,gpu-node-08,50,node_lost,60,job-00769
2026-04-02T11:39:00Z,2026-04-02T12:10:00Z,2026-04-02T12:52:00Z,team-20,finetune,multimodal,2,1,80,45,42,high,completed,gpu-node-08,31,success,45,job-00068
2026-04-06T16:34:00Z,2026-04-06T18:14:00Z,2026-04-07T01:55:00Z,team-02,evaluation,embedding,8,1,80,360,461,normal,completed,gpu-node-03,100,success,45,job-00307
2026-04-05T20:35:00Z,2026-04-05T21:25:00Z,2026-04-06T03:31:00Z,team-10,finetune,multimodal,2,1,48,360,366,normal,failed,gpu-node-06,50,checkpoint_write_timeout,45,job-00267
2026-04-13T22:37:00Z,2026-04-14T01:19:00Z,2026-04-14T03:10:00Z,team-19,finetune,multimodal,16,2,40,120,111,normal,completed,gpu-node-04|gpu-node-06,162,success,45,job-00726
2026-04-05T08:34:00Z,2026-04-05T09:52:00Z,2026-04-05T16:04:00Z,team-10,batch-inference,embedding,2,1,48,480,372,normal,completed,gpu-node-12,78,success,90,job-00242
2026-04-12T02:53:00Z,2026-04-12T04:15:00Z,2026-04-12T05:36:00Z,team-16,embedding-index,vision,4,1,80,90,81,low,completed,gpu-node-12,82,success,90,job-00617
2026-04-07T18:36:00Z,2026-04-07T18:59:00Z,2026-04-07T19:38:00Z,team-23,finetune,embedding,1,1,80,60,39,normal,completed,gpu-node-10,23,success,60,job-00382
2026-04-08T06:41:00Z,2026-04-08T06:56:00Z,2026-04-08T10:38:00Z,team-19,embedding-index,multimodal,1,1,80,240,222,high,completed,gpu-node-05,15,success,45,job-00414
2026-04-10T09:12:00Z,2026-04-10T10:02:00Z,2026-04-10T11:18:00Z,team-03,pretrain,multimodal,2,1,80,90,76,high,completed,gpu-node-04,50,success,45,job-00534
2026-04-02T18:49:00Z,2026-04-02T19:19:00Z,2026-04-02T20:56:00Z,team-11,finetune,vision,4,1,40,90,97,high,completed,gpu-node-05,30,success,30,job-00089
2026-04-06T07:32:00Z,2026-04-06T08:53:00Z,2026-04-06T11:20:00Z,team-06,embedding-index,vision,4,1,40,180,147,low,completed,gpu-node-03,81,success,90,job-00287
2026-04-09T12:15:00Z,2026-04-09T15:59:00Z,2026-04-10T04:20:00Z,team-14,pretrain,vision,16,2,80,720,741,low,completed,gpu-node-08|gpu-node-07,224,success,45,job-00471
2026-04-04T15:59:00Z,2026-04-04T20:40:00Z,2026-04-05T05:03:00Z,team-10,pretrain,vision,32,4,80,720,503,high,completed,gpu-node-11|gpu-node-01|gpu-node-03|gpu-node-12,281,success,30,job-00207
2026-04-09T14:15:00Z,2026-04-09T16:04:00Z,2026-04-09T18:50:00Z,team-20,evaluation,llm,8,1,48,180,166,normal,completed,gpu-node-04,109,success,60,job-00476
2026-04-01T18:17:00Z,2026-04-01T18:30:00Z,2026-04-01T21:15:00Z,team-21,pretrain,multimodal,2,1,48,180,165,high,completed,gpu-node-02,13,success,90,job-00036
2026-04-06T22:51:00Z,2026-04-06T23:38:00Z,2026-04-07T13:37:00Z,team-14,rlhf-batch,vision,2,1,40,720,839,normal,completed,gpu-node-08,47,success,60,job-00330
2026-04-09T17:05:00Z,2026-04-09T17:24:00Z,2026-04-09T20:52:00Z,team-09,finetune,vision,1,1,40,180,208,normal,completed,gpu-node-08,19,success,60,job-00498
2026-04-06T20:23:00Z,2026-04-06T20:28:00Z,2026-04-07T03:19:00Z,team-23,evaluation,llm,1,1,40,480,411,high,completed,gpu-node-01,5,success,30,job-00320
2026-04-14T19:17:00Z,2026-04-14T19:41:00Z,2026-04-15T05:23:00Z,team-23,batch-inference,embedding,1,1,80,480,582,normal,completed,gpu-node-05,24,success,45,job-00768
2026-04-03T22:57:00Z,2026-04-03T23:48:00Z,2026-04-04T01:10:00Z,team-16,evaluation,vision,4,1,80,120,82,normal,completed,gpu-node-06,51,success,30,job-00139
2026-04-09T02:47:00Z,2026-04-09T03:23:00Z,2026-04-09T06:36:00Z,team-01,embedding-index,embedding,1,1,48,180,193,normal,failed,gpu-node-11,36,node_lost,60,job-00453
2026-04-07T03:16:00Z,2026-04-07T04:05:00Z,2026-04-07T07:53:00Z,team-13,evaluation,llm,4,1,80,240,228,normal,completed,gpu-node-09,49,success,45,job-00338
2026-04-07T03:01:00Z,2026-04-07T06:18:00Z,2026-04-07T09:51:00Z,team-13,finetune,vision,16,2,40,240,213,low,completed,gpu-node-06|gpu-node-09,197,success,30,job-00337
2026-04-02T10:24:00Z,2026-04-02T10:45:00Z,2026-04-02T16:19:00Z,team-11,finetune,embedding,1,1,80,360,334,high,canceled,gpu-node-04,21,user_canceled,90,job-00065
2026-04-06T01:54:00Z,2026-04-06T02:55:00Z,2026-04-06T09:11:00Z,team-14,finetune,llm,4,1,80,360,376,normal,completed,gpu-node-05,61,success,30,job-00279
2026-04-12T07:58:00Z,2026-04-12T09:31:00Z,2026-04-12T11:12:00Z,team-07,evaluation,llm,8,1,80,90,101,normal,canceled,gpu-node-01,93,user_canceled,90,job-00626
2026-04-12T08:09:00Z,2026-04-12T08:36:00Z,2026-04-12T09:10:00Z,team-10,embedding-index,multimodal,1,1,40,45,34,normal,completed,gpu-node-06,27,success,90,job-00629
2026-04-11T02:19:00Z,2026-04-11T02:56:00Z,2026-04-11T03:25:00Z,team-22,rlhf-batch,llm,1,1,40,30,29,normal,completed,gpu-node-11,37,success,90,job-00570
2026-04-04T20:18:00Z,2026-04-04T20:44:00Z,2026-04-04T21:04:00Z,team-04,pretrain,embedding,2,1,80,30,20,normal,completed,gpu-node-02,26,success,45,job-00214
2026-04-07T19:43:00Z,2026-04-07T20:07:00Z,2026-04-07T20:58:00Z,team-19,pretrain,vision,1,1,48,60,51,normal,completed,gpu-node-06,24,success,90,job-00384
2026-04-06T04:49:00Z,2026-04-06T05:27:00Z,2026-04-06T06:37:00Z,team-07,batch-inference,embedding,1,1,80,60,70,normal,completed,gpu-node-02,38,success,30,job-00284
2026-04-13T19:35:00Z,2026-04-13T19:38:00Z,2026-04-13T20:07:00Z,team-17,evaluation,multimodal,2,1,48,30,29,normal,completed,gpu-node-07,3,success,90,job-00718
2026-04-08T20:02:00Z,2026-04-08T20:32:00Z,2026-04-08T20:55:00Z,team-14,embedding-index,embedding,1,1,40,30,23,normal,completed,gpu-node-04,30,success,90,job-00437
2026-04-07T23:26:00Z,2026-04-08T00:04:00Z,2026-04-08T00:56:00Z,team-07,embedding-index,llm,1,1,80,45,52,low,completed,gpu-node-02,38,success,60,job-00399
2026-04-07T04:39:00Z,2026-04-07T05:08:00Z,2026-04-07T07:00:00Z,team-11,finetune,vision,1,1,48,90,112,normal,completed,gpu-node-12,29,success,60,job-00345
2026-04-05T17:51:00Z,2026-04-05T18:38:00Z,2026-04-05T21:53:00Z,team-04,finetune,llm,1,1,48,180,195,normal,completed,gpu-node-03,47,success,90,job-00257
2026-04-07T22:15:00Z,2026-04-07T22:56:00Z,2026-04-08T08:14:00Z,team-01,evaluation,embedding,2,1,80,480,558,low,completed,gpu-node-07,41,success,90,job-00395
2026-04-13T23:43:00Z,2026-04-14T00:40:00Z,2026-04-14T04:38:00Z,team-02,rlhf-batch,multimodal,1,1,40,360,238,low,completed,gpu-node-03,57,success,45,job-00729
2026-04-05T17:51:00Z,2026-04-05T18:12:00Z,2026-04-05T23:24:00Z,team-06,finetune,vision,4,1,40,360,312,high,completed,gpu-node-04,21,success,30,job-00258
2026-04-05T03:59:00Z,2026-04-05T05:39:00Z,2026-04-05T20:22:00Z,team-04,embedding-index,llm,8,1,40,720,883,normal,completed,gpu-node-04,100,success,90,job-00231
2026-04-04T09:34:00Z,2026-04-04T11:53:00Z,2026-04-04T13:33:00Z,team-20,embedding-index,multimodal,8,1,48,90,100,low,completed,gpu-node-11,139,success,90,job-00161
2026-04-12T12:02:00Z,2026-04-12T12:10:00Z,2026-04-12T12:37:00Z,team-09,finetune,multimodal,2,1,40,30,27,high,completed,gpu-node-02,8,success,90,job-00637
2026-04-03T04:31:00Z,2026-04-03T04:58:00Z,2026-04-03T10:32:00Z,team-10,embedding-index,embedding,1,1,40,240,334,normal,completed,gpu-node-06,27,success,60,job-00105
2026-04-12T13:31:00Z,2026-04-12T14:04:00Z,2026-04-12T15:22:00Z,team-18,embedding-index,vision,4,1,48,60,78,normal,failed,gpu-node-05,33,cuda_out_of_memory,90,job-00639
2026-04-06T03:31:00Z,2026-04-06T03:55:00Z,2026-04-06T05:35:00Z,team-06,pretrain,llm,2,1,40,90,100,normal,completed,gpu-node-10,24,success,45,job-00281
2026-04-14T01:40:00Z,2026-04-14T02:33:00Z,2026-04-14T08:07:00Z,team-05,embedding-index,vision,4,1,48,360,334,normal,completed,gpu-node-04,53,success,90,job-00731
2026-04-12T09:54:00Z,2026-04-12T11:10:00Z,2026-04-13T02:05:00Z,team-23,rlhf-batch,multimodal,1,1,80,720,895,normal,completed,gpu-node-02,76,success,45,job-00635
2026-04-10T18:11:00Z,2026-04-10T18:47:00Z,2026-04-11T01:45:00Z,team-24,finetune,llm,4,1,48,480,418,normal,completed,gpu-node-02,36,success,30,job-00550
2026-04-05T02:49:00Z,2026-04-05T05:12:00Z,2026-04-05T07:09:00Z,team-23,finetune,multimodal,16,2,40,120,117,normal,completed,gpu-node-07|gpu-node-05,143,success,30,job-00227
2026-04-09T11:26:00Z,2026-04-09T13:08:00Z,2026-04-09T15:04:00Z,team-02,finetune,multimodal,4,1,40,90,116,normal,completed,gpu-node-07,102,success,30,job-00470
2026-04-11T22:22:00Z,2026-04-11T22:23:00Z,2026-04-11T22:48:00Z,team-20,embedding-index,embedding,1,1,48,60,25,normal,completed,gpu-node-03,1,success,45,job-00608
2026-04-13T01:03:00Z,2026-04-13T01:06:00Z,2026-04-13T01:57:00Z,team-12,evaluation,multimodal,1,1,40,45,51,high,completed,gpu-node-09,3,success,30,job-00662
2026-04-05T22:55:00Z,2026-04-05T23:45:00Z,2026-04-06T04:07:00Z,team-17,evaluation,embedding,2,1,40,240,262,low,completed,gpu-node-01,50,success,45,job-00272
2026-04-01T16:31:00Z,2026-04-01T17:21:00Z,2026-04-01T18:15:00Z,team-09,finetune,vision,1,1,40,45,54,normal,completed,gpu-node-09,50,success,90,job-00031
2026-04-13T18:21:00Z,2026-04-13T18:53:00Z,2026-04-13T19:53:00Z,team-17,batch-inference,llm,2,1,48,90,60,low,completed,gpu-node-05,32,success,90,job-00715
2026-04-06T08:02:00Z,2026-04-06T09:12:00Z,2026-04-06T19:25:00Z,team-09,batch-inference,embedding,2,1,80,720,613,low,completed,gpu-node-11,70,success,45,job-00289
2026-04-03T05:29:00Z,2026-04-03T07:23:00Z,2026-04-03T09:21:00Z,team-14,evaluation,vision,4,1,40,120,118,low,completed,gpu-node-03,114,success,90,job-00108
2026-04-14T05:05:00Z,2026-04-14T05:33:00Z,2026-04-14T08:08:00Z,team-05,finetune,multimodal,2,1,80,180,155,low,completed,gpu-node-05,28,success,90,job-00738
2026-04-09T19:37:00Z,2026-04-09T22:30:00Z,2026-04-10T04:10:00Z,team-11,finetune,vision,16,2,40,360,340,low,completed,gpu-node-04|gpu-node-02,173,success,90,job-00503
2026-04-08T06:24:00Z,2026-04-08T06:39:00Z,2026-04-08T07:08:00Z,team-01,finetune,embedding,1,1,48,30,29,high,completed,gpu-node-09,15,success,30,job-00412
2026-04-09T04:57:00Z,2026-04-09T05:36:00Z,2026-04-09T06:58:00Z,team-16,evaluation,embedding,4,1,80,120,82,normal,completed,gpu-node-04,39,success,60,job-00456
2026-04-04T14:55:00Z,2026-04-04T14:55:00Z,2026-04-04T16:25:00Z,team-01,finetune,multimodal,1,1,80,90,60,low,running,gpu-node-09,22,running,60,job-00191
2026-04-04T14:11:00Z,2026-04-04T14:11:00Z,2026-04-04T18:11:00Z,team-07,finetune,vision,1,1,48,240,226,low,running,gpu-node-06,8,running,30,job-00168
2026-04-04T15:07:00Z,2026-04-04T15:25:00Z,2026-04-04T16:55:00Z,team-18,finetune,llm,1,1,80,90,91,low,running,gpu-node-07,31,running,60,job-00200
2026-04-04T14:32:00Z,2026-04-04T14:32:00Z,2026-04-04T22:32:00Z,team-14,finetune,vision,1,1,40,480,490,low,running,gpu-node-11,6,running,90,job-00181
2026-04-04T14:14:00Z,2026-04-04T14:21:00Z,2026-04-04T22:21:00Z,team-13,finetune,embedding,1,1,40,480,499,low,running,gpu-node-10,0,running,60,job-00170
2026-04-04T14:22:00Z,2026-04-04T14:50:00Z,2026-04-04T22:50:00Z,team-03,finetune,multimodal,1,1,80,480,493,low,running,gpu-node-09,13,running,90,job-00178
2026-04-04T14:32:00Z,2026-04-04T14:37:00Z,2026-04-04T18:37:00Z,team-17,finetune,llm,1,1,40,240,219,low,running,gpu-node-11,16,running,60,job-00182
2026-04-04T14:21:00Z,2026-04-04T14:21:00Z,2026-04-04T16:21:00Z,team-09,finetune,embedding,1,1,80,120,117,low,running,gpu-node-05,10,running,30,job-00177
2026-04-04T14:55:00Z,2026-04-04T14:55:00Z,2026-04-04T20:55:00Z,team-20,finetune,llm,1,1,48,360,390,low,running,gpu-node-03,11,running,60,job-00192
2026-04-04T15:14:00Z,2026-04-04T15:42:00Z,2026-04-04T19:42:00Z,team-06,finetune,multimodal,1,1,40,240,275,low,running,gpu-node-11,1,running,90,job-00203
2026-04-04T14:57:00Z,2026-04-04T15:01:00Z,2026-04-04T16:31:00Z,team-06,finetune,vision,1,1,48,90,62,low,running,gpu-node-09,15,running,90,job-00194
2026-04-04T15:08:00Z,2026-04-04T15:25:00Z,2026-04-04T21:25:00Z,team-13,finetune,multimodal,1,1,80,360,332,low,running,gpu-node-02,29,running,60,job-00202
2026-04-04T14:47:00Z,2026-04-04T14:47:00Z,2026-04-04T16:17:00Z,team-22,finetune,llm,1,1,48,90,114,low,running,gpu-node-03,4,running,60,job-00187
